Transaction_ID,Items,Time_Stamp
T2960,"Red Rice, Pumpkin, Fried Fish",2025-11-20 11:17 AM
T2961,"Fried Rice, Mallum, Fried Fish",2025-11-20 11:17 AM
T2962,"White Rice, Chicken, Dried Fish, Jackfruit, Fish Ambul Thiyal, Chilli Paste",2025-11-20 11:18 AM
T2963,"String Hoppers, Mallum, Coconut Sambol, Jackfruit, Chicken, Devilled Chicken",2025-11-20 11:18 AM
T2964,"String Hoppers, Chicken, Devilled Chicken, Chicken Curry",2025-11-20 11:19 AM
T2965,"Red Rice, Fried Egg, Fish Ambul Thiyal",2025-11-20 11:19 AM
T2966,"Fried Rice, Jackfruit, Devilled Chicken, Fried Fish, Coconut Sambol, Chicken Curry",2025-11-20 11:19 AM
T2967,"Red Rice, Dried Fish, Fried Egg, Chicken Curry, Brinjal Moju",2025-11-20 11:19 AM
T2968,"White Rice, Devilled Chicken, Potato Tempered, Chop Suey, Dried Fish",2025-11-20 11:19 AM
T2969,"Fried Rice, Dried Fish, Chop Suey, Pumpkin",2025-11-20 11:20 AM
T2970,"White Rice, Brinjal Moju, Fried Egg, Gotukola",2025-11-20 11:20 AM
T2971,"String Hoppers, Gotukola, Papadam",2025-11-20 11:20 AM
T2972,"String Hoppers, Pol Sambol, Dhal, Fish Ambul Thiyal, Chicken Curry, Fried Fish",2025-11-20 11:20 AM
T2973,"Red Rice, Fish, Fried Egg, Jackfruit, pol_sambol, Kiri Hodi",2025-11-20 11:20 AM
T2974,"String Hoppers, Fried Egg, Chicken, Fish Ambul Thiyal, Papadam",2025-11-20 11:20 AM
T2975,"Fried Rice, Fish, Pumpkin, Devilled Chicken, Potato Tempered, Chop Suey",2025-11-20 11:20 AM
T2976,"Red Rice, Brinjal Moju, Chicken, Dhal",2025-11-20 11:21 AM
T2977,"String Hoppers, Chicken, Pol Sambol, Mallum, Chilli Paste, Potato Tempered",2025-11-20 11:22 AM
T2978,"Fried Rice, Potato Tempered, Chilli Paste, Kiri Hodi, Chicken Curry, Fish Ambul Thiyal",2025-11-20 11:22 AM
T2979,"White Rice, Kiri Hodi, Pol Sambol",2025-11-20 11:23 AM
T2980,"Red Rice, Brinjal Moju, Dried Fish, Fish, Dhal, Gotukola",2025-11-20 11:23 AM
T2981,"Fried Rice, Fish, Fish Ambul Thiyal, Devilled Chicken, Potato Tempered, Chicken Curry",2025-11-20 11:23 AM
T2982,"Fried Rice, Mallum, Brinjal Moju, Potato Tempered, Coconut Sambol, Fish",2025-11-20 11:24 AM
T2983,"Red Rice, Papadam, Fried Egg, Potato Tempered, Kiri Hodi, Dried Fish",2025-11-20 11:24 AM
T2984,"Fried Rice, Chicken, Fried Fish",2025-11-20 11:24 AM
T2985,"Red Rice, Chicken, Papadam, Brinjal Moju, Coconut Sambol, Devilled Chicken",2025-11-20 11:25 AM
T2986,"White Rice, Chicken, Dried Fish, Fried Fish",2025-11-20 11:25 AM
T2987,"String Hoppers, Fish, Potato Tempered",2025-11-20 11:25 AM
T2988,"Red Rice, Chop Suey, Potato Tempered",2025-11-20 11:25 AM
T2989,"Fried Rice, Chilli Paste, Pol Sambol, Dhal",2025-11-20 11:25 AM
T2990,"White Rice, Mallum, Devilled Chicken, Fish, Gotukola, Pumpkin",2025-11-20 11:27 AM
T2991,"Red Rice, Chicken Curry, Jackfruit, Pumpkin",2025-11-20 11:27 AM
T2992,"Fried Rice, Coconut Sambol, Mallum, Dhal, Fish, Papadam",2025-11-20 11:27 AM
T2993,"Red Rice, Kiri Hodi, Fish, Potato Tempered, Chicken, Gotukola",2025-11-20 11:28 AM
T2994,"White Rice, Pumpkin, Chop Suey",2025-11-20 11:28 AM
T2995,"String Hoppers, Potato Tempered, Mallum, Chop Suey, Fish",2025-11-20 11:28 AM
T2996,"String Hoppers, Kiri Hodi, Papadam",2025-11-20 11:29 AM
T2997,"String Hoppers, Dried Fish, Fish, Kiri Hodi",2025-11-20 11:30 AM
T2998,"White Rice, Devilled Chicken, Jackfruit, Brinjal Moju",2025-11-20 11:30 AM
T2999,"Fried Rice, Gotukola, Fried Fish, Dhal",2025-11-20 11:30 AM
T3000,"Fried Rice, Gotukola, Pol Sambol, Potato Tempered",2025-11-20 11:30 AM
T3001,"Red Rice, Chicken, Fried Fish",2025-11-20 11:31 AM
T3002,"String Hoppers, Dried Fish, Chicken Curry",2025-11-20 11:32 AM
T3003,"Red Rice, Papadam, Dried Fish, Coconut Sambol",2025-11-20 11:33 AM
T3004,"White Rice, Mallum, Pumpkin",2025-11-20 11:34 AM
T3005,"Red Rice, Chicken Curry, Dried Fish, Coconut Sambol, Mallum",2025-11-20 11:34 AM
T3006,"White Rice, Papadam, Kiri Hodi, Dhal, Chop Suey, Fish Ambul Thiyal",2025-11-20 11:34 AM
T3007,"String Hoppers, Chop Suey, Fish Ambul Thiyal, Dhal, Pumpkin, Potato Tempered",2025-11-20 11:34 AM
T3008,"String Hoppers, Mallum, Fish Ambul Thiyal, Kiri Hodi",2025-11-20 11:34 AM
T3009,"Red Rice, Coconut Sambol, Chicken",2025-11-20 11:35 AM
T3010,"Red Rice, Pumpkin, Coconut Sambol, Gotukola",2025-11-20 11:35 AM
T3011,"White Rice, Potato Tempered, Chicken",2025-11-20 11:35 AM
T3012,"String Hoppers, Chilli Paste, Brinjal Moju",2025-11-20 11:35 AM
T3013,"Red Rice, Brinjal Moju, Mallum, Gotukola, Potato Tempered, Dhal",2025-11-20 11:35 AM
T3014,"Fried Rice, Fish, Pol Sambol, Potato Tempered, Brinjal Moju",2025-11-20 11:35 AM
T3015,"Red Rice, Dhal, Coconut Sambol, Fish, Fried Fish, Chicken Curry",2025-11-20 11:35 AM
T3016,"White Rice, Fried Fish, Fried Egg, Mallum",2025-11-20 11:36 AM
T3017,"White Rice, Mallum, Jackfruit, Dried Fish, Dhal",2025-11-20 11:36 AM
T3018,"White Rice, Gotukola, Chicken, Kiri Hodi, Fish",2025-11-20 11:36 AM
T3019,"Red Rice, Fried Fish, Coconut Sambol, Brinjal Moju, Gotukola",2025-11-20 11:37 AM
T3020,"String Hoppers, Chicken, Gotukola",2025-11-20 11:37 AM
T3021,"Fried Rice, Potato Tempered, Chicken Curry, Mallum, Brinjal Moju",2025-11-20 11:38 AM
T3022,"String Hoppers, Fried Egg, Coconut Sambol",2025-11-20 11:38 AM
T3023,"Fried Rice, Mallum, Fish",2025-11-20 11:38 AM
T3024,"Fried Rice, Potato Tempered, Dried Fish, Pumpkin, Mallum",2025-11-20 11:38 AM
T3025,"Red Rice, Kiri Hodi, Potato Tempered",2025-11-20 11:39 AM
T3026,"Fried Rice, Gotukola, Pol Sambol",2025-11-20 11:39 AM
T3027,"String Hoppers, Chop Suey, Papadam, Pol Sambol, Fish",2025-11-20 11:39 AM
T3028,"String Hoppers, Chicken, Coconut Sambol, Dried Fish",2025-11-20 11:40 AM
T3029,"Red Rice, Fried Fish, Coconut Sambol, Fish, Dhal",2025-11-20 11:40 AM
T3030,"White Rice, Papadam, Jackfruit, Kiri Hodi, Potato Tempered, Pumpkin",2025-11-20 11:41 AM
T3031,"String Hoppers, Chop Suey, Kiri Hodi, Mallum, Jackfruit",2025-11-20 11:41 AM
T3032,"String Hoppers, Pumpkin, Fried Egg, Dried Fish, Chilli Paste",2025-11-20 11:42 AM
T3033,"White Rice, Chop Suey, Mallum, Chicken, Fish Ambul Thiyal, Chicken Curry",2025-11-20 11:43 AM
T3034,"Fried Rice, Fish, Coconut Sambol, Pumpkin, Chilli Paste, Gotukola",2025-11-20 11:43 AM
T3035,"String Hoppers, Fried Fish, Pol Sambol, Gotukola, Mallum",2025-11-20 11:43 AM
T3036,"White Rice, Brinjal Moju, Mallum, Dhal",2025-11-20 11:44 AM
T3037,"Fried Rice, Dhal, Chicken Curry, Chop Suey, Fried Egg",2025-11-20 11:44 AM
T3038,"Red Rice, Chicken Curry, Fried Fish, Dried Fish, Coconut Sambol, Fried Egg",2025-11-20 11:44 AM
T3039,"Red Rice, Dhal, Chilli Paste",2025-11-20 11:44 AM
T3040,"Red Rice, Fish, Potato Tempered",2025-11-20 11:45 AM
T3041,"Red Rice, Kiri Hodi, Jackfruit",2025-11-20 11:45 AM
T3042,"String Hoppers, Chicken Curry, Mallum, Brinjal Moju",2025-11-20 11:45 AM
T3043,"White Rice, Kiri Hodi, Papadam, Fried Egg, Coconut Sambol, Pumpkin",2025-11-20 11:45 AM
T3044,"String Hoppers, Papadam, Fish Ambul Thiyal",2025-11-20 11:46 AM
T3045,"Fried Rice, Papadam, Pol Sambol",2025-11-20 11:47 AM
T3046,"Fried Rice, Chicken Curry, Pumpkin, Chop Suey, Dhal, Chilli Paste",2025-11-20 11:47 AM
T3047,"Fried Rice, Chicken Curry, Pol Sambol, Potato Tempered",2025-11-20 11:47 AM
T3048,"White Rice, Jackfruit, Potato Tempered, Chilli Paste, Fried Egg, Fish Ambul Thiyal",2025-11-20 11:47 AM
T3049,"Red Rice, Fish, Fish Ambul Thiyal, Chilli Paste, Mallum",2025-11-20 11:47 AM
T3050,"Fried Rice, Dhal, Chicken, Fish",2025-11-20 11:48 AM
T3051,"Red Rice, Chicken Curry, Fish Ambul Thiyal, Chicken Curry, Fish",2025-11-20 11:48 AM
T3052,"Fried Rice, Kiri Hodi, Chop Suey, Fish, Fried Fish, Fried Egg",
T3053,"String Hoppers, Mallum, Pumpkin, Potato Tempered, Chop Suey, Fried Egg",2025-11-20 11:48 AM
T3054,"Fried Rice, Mallum, Papadam",2025-11-20 11:49 AM
T3055,"Red Rice, Mallum, Chicken Curry, Chilli Paste",2025-11-20 11:49 AM
T3056,"String Hoppers, Dhal, Mallum, Dried Fish, Chop Suey",2025-11-20 11:49 AM
T3057,"Red Rice, Chilli Paste, Jackfruit, Brinjal Moju, Fish",2025-11-20 11:49 AM
T3058,"White Rice, Chicken Curry, Devilled Chicken, Chicken, Pol Sambol, Fried Fish",2025-11-20 11:50 AM
T3059,"Fried Rice, Dhal, Fried Egg, Fried Fish, Jackfruit, Gotukola",2025-11-20 11:51 AM
T3060,"Red Rice, Papadam, Fish Ambul Thiyal, Potato Tempered",2025-11-20 11:51 AM
T3061,"Red Rice, Jackfruit, Gotukola, Fish Ambul Thiyal, Devilled Chicken, Dhal",2025-11-20 11:51 AM
T3062,"Fried Rice, Potato Tempered, Pumpkin, Chop Suey, Coconut Sambol, Gotukola",2025-11-20 11:52 AM
T3063,"White Rice, Fish, Pol Sambol",2025-11-20 11:52 AM
T3064,"White Rice, Chilli Paste, Mallum, Coconut Sambol",2025-11-20 11:52 AM
T3065,"Red Rice, Jackfruit, Gotukola",2025-11-20 11:52 AM
T3066,"White Rice, Kiri Hodi, Pol Sambol, Jackfruit",2025-11-20 11:52 AM
T3067,"White Rice, Fried Egg, Fish",2025-11-20 11:53 AM
T3068,"Fried Rice, Brinjal Moju, Pol Sambol",2025-11-20 11:53 AM
T3069,"Fried Rice, Fish, Fried Fish, Dried Fish",2025-11-20 11:53 AM
T3070,"Fried Rice, Mallum, Coconut Sambol, Pol Sambol",2025-11-20 11:54 AM
T3071,"Fried Rice, Dhal, Potato Tempered, Jackfruit, Fish Ambul Thiyal, Chicken Curry",2025-11-20 11:54 AM
T3072,"Red Rice, Brinjal Moju, Chicken, Fried Fish, Fried Egg",2025-11-20 11:54 AM
T3073,"Fried Rice, Devilled Chicken, Papadam, Coconut Sambol",2025-11-20 11:55 AM
T3074,"White Rice, Fish Ambul Thiyal, Potato Tempered, Mallum",2025-11-20 11:55 AM
T3075,"String Hoppers, Dried Fish, Coconut Sambol, Dhal",2025-11-20 11:55 AM
T3076,"String Hoppers, Dried Fish, Devilled Chicken, Fried Egg, Mallum, Papadam",2025-11-20 11:55 AM
T3077,"Fried Rice, Chop Suey, Coconut Sambol",2025-11-20 11:55 AM
T3078,"String Hoppers, Chilli Paste, Fish, Fried Fish, Brinjal Moju, Coconut Sambol",2025-11-20 11:56 AM
T3079,"White Rice, Fried Egg, Chicken",2025-11-20 11:56 AM
T3080,"Red Rice, Potato Tempered, Chilli Paste, Fried Fish, Chop Suey, Brinjal Moju",2025-11-20 11:56 AM
T3081,"Fried Rice, Mallum, Chicken Curry, Fish Ambul Thiyal",2025-11-20 11:56 AM
T3082,"Fried Rice, Fried Fish, Pumpkin, Fried Egg",2025-11-20 11:57 AM
T3083,"String Hoppers, Papadam, Mallum, Potato Tempered, Chop Suey, Jackfruit",2025-11-20 11:57 AM
T3084,"Fried Rice, Fish, Chop Suey, Devilled Chicken, Gotukola, Kiri Hodi",2025-11-20 11:57 AM
T3085,"White Rice, Dried Fish, Fish",2025-11-20 11:57 AM
T3086,"Red Rice, Potato Tempered, Chop Suey",2025-11-20 11:57 AM
T3087,"String Hoppers, Papadam, Fried Egg, Jackfruit",2025-11-20 11:58 AM
T3088,"White Rice, Chicken Curry, Dhal, Pol Sambol, Fried Egg, Fried Fish",2025-11-20 11:58 AM
T3089,"Fried Rice, Jackfruit, Chilli Paste, Chop Suey",2025-11-20 11:58 AM
T3090,"Fried Rice, Papadam, Dhal, Dried Fish, Kiri Hodi, Fish",2025-11-20 11:58 AM
T3091,"Red Rice, Potato Tempered, Fried Egg, Pumpkin, Gotukola",2025-11-20 11:59 AM
T3092,"Red Rice, Devilled Chicken, Fried Fish, Chicken",2025-11-20 11:59 AM
T3093,"Fried Rice, Gotukola, Chicken Curry",2025-11-20 11:59 AM
T3094,"Red Rice, Dried Fish, Pumpkin",2025-11-20 11:59 AM
T3095,"Fried Rice, Dhal, Chicken Curry, Brinjal Moju, Mallum, Potato Tempered",2025-11-20 11:59 AM
T3096,"String Hoppers, Pumpkin, Chicken",2025-11-20 11:59 AM
T3097,"White Rice, Chop Suey, Coconut Sambol",2025-11-20 12:00 PM
T3098,"Red Rice, Jackfruit, Fried Fish",2025-11-20 12:00 PM
T3099,"White Rice, Brinjal Moju, Potato Tempered, Chicken Curry, Chop Suey",2025-11-20 12:00 PM
T3100,"String Hoppers, Kiri Hodi, Coconut Sambol",2025-11-20 12:01 PM
T3101,"String Hoppers, Potato Tempered, Dried Fish",2025-11-20 12:01 PM
T3102,"White Rice, Chop Suey, Pumpkin, Chilli Paste, Fish",2025-11-20 12:01 PM
T3103,"Fried Rice, Chilli Paste, Fish Ambul Thiyal, Devilled Chicken, Dhal, Potato Tempered",2025-11-20 12:01 PM
T3104,"Red Rice, Coconut Sambol, Fish Ambul Thiyal, Chicken Curry",2025-11-20 12:01 PM
T3105,"Fried Rice, Potato Tempered, Dhal, Brinjal Moju",2025-11-20 12:01 PM
T3106,"White Rice, Chilli Paste, Dhal, Brinjal Moju, Mallum, Coconut Sambol",2025-11-20 12:02 PM
T3107,"Red Rice, Coconut Sambol, Potato Tempered, Pol Sambol",2025-11-20 12:02 PM
T3108,"Red Rice, Chop Suey, Brinjal Moju",2025-11-20 12:02 PM
T3109,"White Rice, Chicken, Chop Suey, Kiri Hodi",2025-11-20 12:02 PM
T3110,"String Hoppers, Brinjal Moju, Fried Egg, Potato Tempered, Papadam",2025-11-20 12:02 PM
T3111,"White Rice, Fish Ambul Thiyal, Chicken Curry, Pumpkin, Coconut Sambol, Pol Sambol",2025-11-20 12:02 PM
T3112,"Red Rice, Gotukola, Fried Fish",2025-11-20 12:03 PM
T3113,"Red Rice, Devilled Chicken, Coconut Sambol, Chilli Paste, Pumpkin",2025-11-20 12:03 PM
T3114,"Red Rice, Fried Egg, Fish, Fried Fish",2025-11-20 12:03 PM
T3115,"White Rice, Dried Fish, Gotukola, Chop Suey",2025-11-20 12:03 PM
T3116,"Red Rice, Kiri Hodi, Pumpkin, Dried Fish, Fried Egg, Devilled Chicken",2025-11-20 12:04 PM
T3117,"String Hoppers, Dried Fish, Brinjal Moju, Dhal, Fried Egg",2025-11-20 12:05 PM
T3118,"String Hoppers, Jackfruit, Pol Sambol, Potato Tempered, Chicken Curry",2025-11-20 12:05 PM
T3119,"Fried Rice, Jackfruit, Fish Ambul Thiyal, Pumpkin",2025-11-20 12:05 PM
T3120,"Red Rice, Fried Fish, Mallum, Dried Fish, Jackfruit, Dhal",2025-11-20 12:05 PM
T3121,"String Hoppers, Chicken, Fried Egg",2025-11-20 12:05 PM
T3122,"Fried Rice, Fried Fish, Chicken, Potato Tempered",2025-11-20 12:06 PM
T3123,"White Rice, Fried Fish, Papadam, Fried Egg",2025-11-20 12:06 PM
T3124,"Red Rice, Dhal, Fried Egg, Fried Fish",2025-11-20 12:06 PM
T3125,"Red Rice, Chop Suey, Jackfruit, Dhal, Fish Ambul Thiyal, Chicken Curry",2025-11-20 12:06 PM
T3126,"Red Rice, Potato Tempered, Devilled Chicken, Jackfruit",2025-11-20 12:07 PM
T3127,"String Hoppers, Devilled Chicken, Papadam, Dried Fish, Fried Fish, Kiri Hodi",2025-11-20 12:08 PM
T3128,"White Rice, Chop Suey, Fish Ambul Thiyal, Chicken Curry",2025-11-20 12:08 PM
T3129,"Fried Rice, Jackfruit, Dhal",2025-11-20 12:08 PM
T3130,"Fried Rice, Potato Tempered, Fish",2025-11-20 12:09 PM
T3131,"String Hoppers, Mallum, Brinjal Moju, Chilli Paste, Pol Sambol",2025-11-20 12:09 PM
T3132,"Red Rice, Brinjal Moju, Chicken Curry, Papadam, Fish Ambul Thiyal",2025-11-20 12:09 PM
T3133,"Fried Rice, Mallum, Papadam",2025-11-20 12:09 PM
T3134,"Red Rice, Brinjal Moju, Fish Ambul Thiyal, Potato Tempered, Mallum, Chicken Curry",2025-11-20 12:09 PM
T3135,"Fried Rice, Chilli Paste, Potato Tempered, Fish Ambul Thiyal, Devilled Chicken, Fish",2025-11-20 12:10 PM
T3136,"Red Rice, Gotukola, Chicken Curry, Dried Fish, Dhal, Mallum",2025-11-20 12:10 PM
T3137,"Fried Rice, Pol Sambol, Devilled Chicken, Fish, Fried Egg",2025-11-20 12:10 PM
T3138,,2025-11-20 12:10 PM
T3139,"Red Rice, Jackfruit, Coconut Sambol, Potato Tempered, Dhal",2025-11-20 12:11 PM
T3140,"String Hoppers, Pumpkin, Chilli Paste, Coconut Sambol",2025-11-20 12:11 PM
T3141,"Red Rice, Dried Fish, Fish, Brinjal Moju, Papadam",2025-11-20 12:12 PM
T3142,"White Rice, Pumpkin, Chicken, Potato Tempered, Brinjal Moju, Fish Ambul Thiyal",2025-11-20 12:12 PM
T3143,"White Rice, Gotukola, Coconut Sambol",2025-11-20 12:13 PM
T3144,"Fried Rice, Fried Fish, Chilli Paste",2025-11-20 12:13 PM
T3145,"Fried Rice, Gotukola, Dried Fish, Pumpkin, Fried Egg, Papadam",2025-11-20 12:13 PM
T3146,"Fried Rice, Dried Fish, Chilli Paste, Fried Egg, Mallum",2025-11-20 12:13 PM
T3147,"String Hoppers, Papadam, Chilli Paste, Fried Fish",2025-11-20 12:13 PM
T3148,"Red Rice, Pol Sambol, Fried Egg, Fish, Mallum, Dhal",2025-11-20 12:13 PM
T3149,"White Rice, Brinjal Moju, Jackfruit, Chicken",2025-11-20 12:13 PM
T3150,"White Rice, Brinjal Moju, Pol Sambol, Mallum, Devilled Chicken, Kiri Hodi",2025-11-20 12:14 PM
T3151,"String Hoppers, Chop Suey, Pumpkin, Pol Sambol, Dhal, Fish",2025-11-20 12:14 PM
T3152,"String Hoppers, Gotukola, Pumpkin, Fish Ambul Thiyal",2025-11-20 12:14 PM
T3153,"Fried Rice, Fish, Dhal, Devilled Chicken",2025-11-20 12:15 PM
T3154,"White Rice, Chicken, Kiri Hodi, Pol Sambol, Jackfruit, Fish Ambul Thiyal",2025-11-20 12:15 PM
T3155,"Fried Rice, Fish Ambul Thiyal, Chicken",2025-11-20 12:15 PM
T3156,"Fried Rice, Coconut Sambol, Pumpkin, Brinjal Moju, Chilli Paste, Fried Egg",2025-11-20 12:16 PM
T3157,"String Hoppers, Devilled Chicken, Fish, Gotukola, Pol Sambol",2025-11-20 12:16 PM
T3158,"Red Rice, Chilli Paste, Fish, Mallum",2025-11-20 12:16 PM
T3159,"String Hoppers, Dried Fish, Mallum, Coconut Sambol",2025-11-20 12:16 PM
T3160,"White Rice, Pumpkin, Gotukola, Chop Suey",2025-11-20 12:16 PM
T3161,"White Rice, Potato Tempered, Fried Egg, Jackfruit, Coconut Sambol, Devilled Chicken",2025-11-20 12:16 PM
T3162,"String Hoppers, Chop Suey, Potato Tempered, Brinjal Moju, Fried Egg, Pol Sambol",2025-11-20 12:16 PM
T3163,"Fried Rice, Chop Suey, Papadam, Devilled Chicken",2025-11-20 12:16 PM
T3164,"Red Rice, Fish, Papadam, Dried Fish, Chop Suey",2025-11-20 12:16 PM
T3165,"Fried Rice, Potato Tempered, pol_sambol, Kiri Hodi",2025-11-20 12:17 PM
T3166,"White Rice, Gotukola, Pol Sambol",2025-11-20 12:17 PM
T3167,"Red Rice, Fish, Gotukola",2025-11-20 12:17 PM
T3168,"Fried Rice, Jackfruit, Pumpkin, Pol Sambol, Papadam, Dhal",2025-11-20 12:18 PM
T3169,"String Hoppers, Dhal, Chicken, Jackfruit, Dried Fish, Chop Suey",2025-11-20 12:18 PM
T3170,"Red Rice, Dhal, Pumpkin, Fried Fish, Chicken",2025-11-20 12:18 PM
T3171,"String Hoppers, Gotukola, Fish, Chop Suey, Dried Fish, Chicken Curry",2025-11-20 12:19 PM
T3172,"String Hoppers, Kiri Hodi, Fish, Coconut Sambol",2025-11-20 12:20 PM
T3173,"White Rice, Papadam, Chicken Curry",2025-11-20 12:20 PM
T3174,"Red Rice, Fish Ambul Thiyal, Fish, Pumpkin, Gotukola, Devilled Chicken",2025-11-20 12:20 PM
T3175,"Fried Rice, Chop Suey, Chicken Curry",2025-11-20 12:21 PM
T3176,"White Rice, Coconut Sambol, Gotukola, Brinjal Moju",2025-11-20 12:21 PM
T3177,"White Rice, Gotukola, Kiri Hodi",2025-11-20 12:21 PM
T3178,"Red Rice, Chicken Curry, Devilled Chicken, Pumpkin, Fried Fish, Coconut Sambol",2025-11-20 12:21 PM
T3179,"String Hoppers, Dried Fish, Fish Ambul Thiyal, Gotukola, Coconut Sambol, Kiri Hodi",2025-11-20 12:22 PM
T3180,,2025-11-20 12:22 PM
T3181,"Fried Rice, Chicken, Kiri Hodi, Brinjal Moju, Fish",2025-11-20 12:22 PM
T3182,"Fried Rice, Coconut Sambol, Dhal",2025-11-20 12:22 PM
T3183,"String Hoppers, Dhal, Pol Sambol, Brinjal Moju, Devilled Chicken",2025-11-20 12:23 PM
T3184,"Red Rice, Pumpkin, Papadam, Dhal",2025-11-20 12:23 PM
T3185,"Red Rice, Chop Suey, Pumpkin, Gotukola",2025-11-20 12:23 PM
T3186,"White Rice, Devilled Chicken, Fried Fish",2025-11-20 12:24 PM
T3187,"White Rice, Fish, Fried Egg",2025-11-20 12:24 PM
T3188,"Red Rice, Gotukola, Fried Egg, Devilled Chicken",2025-11-20 12:24 PM
T3189,"White Rice, Chicken, Gotukola, Dhal",2025-11-20 12:24 PM
T3190,"White Rice, Jackfruit, Pumpkin, Mallum, Devilled Chicken",2025-11-20 12:24 PM
T3191,"Fried Rice, Pumpkin, Potato Tempered, Chicken Curry, Fish Ambul Thiyal",2025-11-20 12:24 PM
T3192,"Fried Rice, Pumpkin, Chicken Curry, Dried Fish, Chilli Paste",2025-11-20 12:24 PM
T3193,"Fried Rice, Chop Suey, Chicken, Chicken Curry",2025-11-20 12:25 PM
T3194,"White Rice, Chicken Curry, Dried Fish, Gotukola, Pol Sambol",2025-11-20 12:25 PM
T3195,"Red Rice, Kiri Hodi, Papadam, Chicken Curry, Potato Tempered",2025-11-20 12:26 PM
T3196,"White Rice, Fish, Jackfruit, Gotukola, Pumpkin",2025-11-20 12:26 PM
T3197,"Fried Rice, Fish Ambul Thiyal, Chop Suey, Mallum, Pumpkin, Potato Tempered",2025-11-20 12:27 PM
T3198,"White Rice, Brinjal Moju, Dried Fish, Chicken Curry",2025-11-20 12:27 PM
T3199,"String Hoppers, Kiri Hodi, Devilled Chicken, Fish, Gotukola",2025-11-20 12:28 PM
T3200,"Red Rice, Gotukola, Chop Suey, Fish, Jackfruit, Chicken",2025-11-20 12:28 PM
T3201,"Red Rice, Gotukola, Dried Fish, Coconut Sambol",2025-11-20 12:28 PM
T3202,"Red Rice, Potato Tempered, Brinjal Moju, Devilled Chicken",2025-11-20 12:28 PM
T3203,"White Rice, Mallum, Pol Sambol, Fish, Brinjal Moju, Fish Ambul Thiyal",2025-11-20 12:28 PM
T3204,"String Hoppers, Dried Fish, Potato Tempered, Mallum, Dhal",2025-11-20 12:28 PM
T3205,"String Hoppers, Coconut Sambol, Chicken Curry",2025-11-20 12:29 PM
T3206,"Red Rice, Kiri Hodi, Fried Egg",2025-11-20 12:29 PM
T3207,"White Rice, Fish Ambul Thiyal, Mallum, Fish, Pumpkin",2025-11-20 12:30 PM
T3208,"Red Rice, Devilled Chicken, Chicken Curry",2025-11-20 12:30 PM
T3209,"Fried Rice, Dhal, Fish Ambul Thiyal, Potato Tempered, Fish",2025-11-20 12:30 PM
T3210,"White Rice, Kiri Hodi, Potato Tempered",2025-11-20 12:31 PM
T3211,"Fried Rice, Pumpkin, Chilli Paste, Coconut Sambol",2025-11-20 12:31 PM
T3212,"String Hoppers, Fried Egg, Mallum, Fish, Coconut Sambol, Chop Suey",2025-11-20 12:32 PM
T3213,"Fried Rice, Mallum, Jackfruit, Chilli Paste",2025-11-20 12:32 PM
T3214,"White Rice, Fried Egg, Fish Ambul Thiyal, Papadam, Potato Tempered",2025-11-20 12:32 PM
T3215,"White Rice, Fried Fish, Papadam",2025-11-20 12:34 PM
T3216,"String Hoppers, Pumpkin, Pol Sambol, Brinjal Moju, Dried Fish, Chicken",2025-11-20 12:34 PM
T3217,"White Rice, Devilled Chicken, Potato Tempered, Fried Egg, Pumpkin, Gotukola",2025-11-20 12:34 PM
T3218,"Fried Rice, Papadam, Fried Fish, Pol Sambol, Fish, Pumpkin",2025-11-20 12:35 PM
T3219,"Fried Rice, Papadam, Gotukola, Fish Ambul Thiyal",2025-11-20 12:35 PM
T3220,"String Hoppers, Mallum, Dried Fish, Gotukola, Dhal, Chilli Paste",2025-11-20 12:35 PM
T3221,"Fried Rice, Brinjal Moju, Mallum, Kiri Hodi, Gotukola, Devilled Chicken",2025-11-20 12:35 PM
T3222,"Fried Rice, Fried Egg, Fish Ambul Thiyal, Devilled Chicken",2025-11-20 12:36 PM
T3223,"Red Rice, Gotukola, Papadam, Fried Egg, Kiri Hodi, Chop Suey",2025-11-20 12:36 PM
T3224,"Fried Rice, Potato Tempered, Papadam",2025-11-20 12:36 PM
T3225,"White Rice, Fried Egg, Dried Fish, Gotukola, Fried Fish",2025-11-20 12:36 PM
T3226,"String Hoppers, Papadam, Pol Sambol, Chicken",2025-11-20 12:36 PM
T3227,"White Rice, Jackfruit, Gotukola",2025-11-20 12:36 PM
T3228,"White Rice, Fish, Jackfruit, Fried Fish",2025-11-20 12:37 PM
T3229,"White Rice, Dhal, Chop Suey",2025-11-20 12:37 PM
T3230,"String Hoppers, Gotukola, Coconut Sambol, Pumpkin, Mallum, Pol Sambol",2025-11-20 12:37 PM
T3231,"Fried Rice, Pumpkin, Kiri Hodi, Devilled Chicken, Pol Sambol",2025-11-20 12:37 PM
T3232,"Red Rice, Fried Fish, Pumpkin, Dhal, Chicken Curry, Jackfruit",2025-11-20 12:37 PM
T3233,"Red Rice, Kiri Hodi, Chicken Curry",2025-11-20 12:37 PM
T3234,"White Rice, Chicken, Papadam, Gotukola, Mallum",2025-11-20 12:37 PM
T3235,"String Hoppers, Jackfruit, Kiri Hodi",2025-11-20 12:38 PM
T3236,"White Rice, Dhal, Pumpkin, Pol Sambol, Fried Egg, Chilli Paste",2025-11-20 12:38 PM
T3237,"String Hoppers, Fish Ambul Thiyal, Dried Fish",2025-11-20 12:39 PM
